2017-05-09,东方金钰重大事项继续停牌公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-05-09/600086_20170509_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-05-09/600086_20170509_1.pdf" width="800" height="600" />
2017-05-05,东方金钰2017年面向合格投资者公开发行公司债券临时受托管理事务报告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-05-05/600086_20170505_2.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-05-05/600086_20170505_2.pdf" width="800" height="600" />
2017-05-05,东方金钰当年累计新增借款超过上年末净资产的百分之二十的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-05-05/600086_20170505_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-05-05/600086_20170505_1.pdf" width="800" height="600" />
2017-05-04,东方金钰关于高级管理人员辞职的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-05-04/600086_20170504_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-05-04/600086_20170504_1.pdf" width="800" height="600" />
2017-04-29,东方金钰2017年第一季度报告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-29/600086_2017_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-29/600086_2017_1.pdf" width="800" height="600" />
2017-04-29,东方金钰重大事项停牌公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-29/600086_20170429_2.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-29/600086_20170429_2.pdf" width="800" height="600" />
2017-04-27,东方金钰独立董事关于2016年度现金分红水平合理性的独立意见,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-27/600086_20170427_3.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-27/600086_20170427_3.pdf" width="800" height="600" />
2017-04-27,东方金钰关于2016年度现金分红情况说明的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-27/600086_20170427_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-27/600086_20170427_1.pdf" width="800" height="600" />
2017-04-27,东方金钰：华英证券有限责任公司关于东方金钰非公开发行之2016年度持续督导报告书,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-27/600086_20170427_4.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-27/600086_20170427_4.pdf" width="800" height="600" />
2017-04-27,东方金钰关于召开2016年度现金分红情况说明会的预告公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-27/600086_20170427_2.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-27/600086_20170427_2.pdf" width="800" height="600" />
2017-04-27,东方金钰：华英证券有限责任公司关于东方金钰股份有限公司非公开发行股票之持续督导工作总结报告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-27/600086_20170427_5.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-27/600086_20170427_5.pdf" width="800" height="600" />
2017-04-21,东方金钰第八届董事会第四十二次会议决议公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-21/600086_20170421_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-21/600086_20170421_1.pdf" width="800" height="600" />
2017-04-18,东方金钰2016年年度报告摘要,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_2016_nzy.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_2016_nzy.pdf" width="800" height="600" />
2017-04-18,东方金钰第八届董事会第四十一次会议决议公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_2.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_2.pdf" width="800" height="600" />
2017-04-18,东方金钰：2016年度审计报告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_8.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_8.pdf" width="800" height="600" />
2017-04-18,东方金钰第八届监事会第十次会议决议公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_3.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_3.pdf" width="800" height="600" />
2017-04-18,东方金钰董事会审计委员会2016年度履职情况报告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_13.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_13.pdf" width="800" height="600" />
2017-04-18,东方金钰独立董事2016年度述职报告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_10.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_10.pdf" width="800" height="600" />
2017-04-18,东方金钰2016年度内部控制评价报告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_11.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-18/600086_20170418_11.pdf" width="800" height="600" />
